service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
000319,0,0,0,0,0,0,0,20191215,20201212
000354,0,0,0,0,0,0,0,20191215,20201212
000355,0,0,0,0,0,0,0,20191215,20201212
000368,0,0,0,0,0,0,0,20191215,20201212
000395,0,0,0,0,0,0,0,20191215,20201212
000400,0,0,0,0,0,0,0,20191215,20201212
000404,0,0,0,0,0,0,0,20191215,20201212
000420,0,0,0,0,0,0,0,20191215,20201212
000426,0,0,0,0,0,0,0,20191215,20201212
000463,0,0,0,0,0,0,0,20191215,20201212
000473,0,0,0,0,0,0,0,20191215,20201212
000479,0,0,0,0,0,0,0,20191215,20201212
000492,0,0,0,0,0,0,0,20191215,20201212
000556,0,0,0,0,0,0,0,20191215,20201212
000585,0,0,0,0,0,0,0,20191215,20201212
000586,0,0,0,0,0,0,0,20191215,20201212
000593,0,0,0,0,0,0,0,20191215,20201212
000610,0,0,0,0,0,0,0,20191215,20201212
000613,0,0,0,0,0,0,0,20191215,20201212
000616,0,0,0,0,0,0,0,20191215,20201212
000617,0,0,0,0,0,0,0,20191215,20201212
000622,0,0,0,0,0,0,0,20191215,20201212
000655,0,0,0,0,0,0,0,20191215,20201212
000659,0,0,0,0,0,0,0,20191215,20201212
000739,0,0,0,0,0,0,0,20191215,20201212
000760,0,0,0,0,0,0,0,20191215,20201212
000780,0,0,0,0,0,0,0,20191215,20201212
000921,0,0,0,0,0,0,0,20191215,20201212
000974,0,0,0,0,0,0,0,20191215,20201212
001000,0,0,0,0,0,0,0,20191215,20201212
001001,0,0,0,0,0,0,0,20191215,20201212
001119,0,0,0,0,0,0,0,20191215,20201212
001175,0,0,0,0,0,0,0,20191215,20201212
001222,0,0,0,0,0,0,0,20191215,20201212
001432,0,0,0,0,0,0,0,20191215,20201212
001447,0,0,0,0,0,0,0,20191215,20201212
001523,0,0,0,0,0,0,0,20191215,20201212
001603,0,0,0,0,0,0,0,20191215,20201212
001690,0,0,0,0,0,0,0,20191215,20201212
001797,0,0,0,0,0,0,0,20191215,20201212
001811,0,0,0,0,0,0,0,20191215,20201212
001813,0,0,0,0,0,0,0,20191215,20201212
002042,0,0,0,0,0,0,0,20191215,20201212
002144,0,0,0,0,0,0,0,20191215,20201212
002146,0,0,0,0,0,0,0,20191215,20201212
002147,0,0,0,0,0,0,0,20191215,20201212
002154,0,0,0,0,0,0,0,20191215,20201212
002163,0,0,0,0,0,0,0,20191215,20201212
002439,0,0,0,0,0,0,0,20191215,20201212
002542,0,0,0,0,0,0,0,20191215,20201212
002589,0,0,0,0,0,0,0,20191215,20201212
002613,0,0,0,0,0,0,0,20191215,20201212
002701,0,0,0,0,0,0,0,20191215,20201212
002702,0,0,0,0,0,0,0,20191215,20201212
002705,0,0,0,0,0,0,0,20191215,20201212
002708,0,0,0,0,0,0,0,20191215,20201212
002766,0,0,0,0,0,0,0,20191215,20201212
002775,0,0,0,0,0,0,0,20191215,20201212
002783,0,0,0,0,0,0,0,20191215,20201212
002784,0,0,0,0,0,0,0,20191215,20201212
002785,0,0,0,0,0,0,0,20191215,20201212
002786,0,0,0,0,0,0,0,20191215,20201212
002787,0,0,0,0,0,0,0,20191215,20201212
002788,0,0,0,0,0,0,0,20191215,20201212
002789,0,0,0,0,0,0,0,20191215,20201212
002790,0,0,0,0,0,0,0,20191215,20201212
002791,0,0,0,0,0,0,0,20191215,20201212
002792,0,0,0,0,0,0,0,20191215,20201212
002793,0,0,0,0,0,0,0,20191215,20201212
002794,0,0,0,0,0,0,0,20191215,20201212
002795,0,0,0,0,0,0,0,20191215,20201212
002796,0,0,0,0,0,0,0,20191215,20201212
002798,0,0,0,0,0,0,0,20191215,20201212
002800,0,0,0,0,0,0,0,20191215,20201212
002801,0,0,0,0,0,0,0,20191215,20201212
002802,0,0,0,0,0,0,0,20191215,20201212
002803,0,0,0,0,0,0,0,20191215,20201212
002804,0,0,0,0,0,0,0,20191215,20201212
002805,0,0,0,0,0,0,0,20191215,20201212
002806,0,0,0,0,0,0,0,20191215,20201212
002807,0,0,0,0,0,0,0,20191215,20201212
002808,0,0,0,0,0,0,0,20191215,20201212
002809,0,0,0,0,0,0,0,20191215,20201212
002810,0,0,0,0,0,0,0,20191215,20201212
002811,0,0,0,0,0,0,0,20191215,20201212
002812,0,0,0,0,0,0,0,20191215,20201212
002813,0,0,0,0,0,0,0,20191215,20201212
002814,0,0,0,0,0,0,0,20191215,20201212
002815,0,0,0,0,0,0,0,20191215,20201212
002816,0,0,0,0,0,0,0,20191215,20201212
002817,0,0,0,0,0,0,0,20191215,20201212
002818,0,0,0,0,0,0,0,20191215,20201212
002819,0,0,0,0,0,0,0,20191215,20201212
002820,0,0,0,0,0,0,0,20191215,20201212
002821,0,0,0,0,0,0,0,20191215,20201212
002824,0,0,0,0,0,0,0,20191215,20201212
002826,0,0,0,0,0,0,0,20191215,20201212
002827,0,0,0,0,0,0,0,20191215,20201212
002828,0,0,0,0,0,0,0,20191215,20201212
002829,0,0,0,0,0,0,0,20191215,20201212
002855,0,0,0,0,0,0,0,20191215,20201212
002856,0,0,0,0,0,0,0,20191215,20201212
002857,0,0,0,0,0,0,0,20191215,20201212
002858,0,0,0,0,0,0,0,20191215,20201212
002859,0,0,0,0,0,0,0,20191215,20201212
002860,0,0,0,0,0,0,0,20191215,20201212
002861,0,0,0,0,0,0,0,20191215,20201212
002862,0,0,0,0,0,0,0,20191215,20201212
002864,0,0,0,0,0,0,0,20191215,20201212
002866,0,0,0,0,0,0,0,20191215,20201212
002867,0,0,0,0,0,0,0,20191215,20201212
002868,0,0,0,0,0,0,0,20191215,20201212
002871,0,0,0,0,0,0,0,20191215,20201212
002872,0,0,0,0,0,0,0,20191215,20201212
002873,0,0,0,0,0,0,0,20191215,20201212
002876,0,0,0,0,0,0,0,20191215,20201212
002877,0,0,0,0,0,0,0,20191215,20201212
002880,0,0,0,0,0,0,0,20191215,20201212
002883,0,0,0,0,0,0,0,20191215,20201212
002892,0,0,0,0,0,0,0,20191215,20201212
002894,0,0,0,0,0,0,0,20191215,20201212
002895,0,0,0,0,0,0,0,20191215,20201212
002896,0,0,0,0,0,0,0,20191215,20201212
002898,0,0,0,0,0,0,0,20191215,20201212
002899,0,0,0,0,0,0,0,20191215,20201212
002900,0,0,0,0,0,0,0,20191215,20201212
002902,0,0,0,0,0,0,0,20191215,20201212
002904,0,0,0,0,0,0,0,20191215,20201212
002905,0,0,0,0,0,0,0,20191215,20201212
002906,0,0,0,0,0,0,0,20191215,20201212
002908,0,0,0,0,0,0,0,20191215,20201212
002909,0,0,0,0,0,0,0,20191215,20201212
002912,0,0,0,0,0,0,0,20191215,20201212
002913,0,0,0,0,0,0,0,20191215,20201212
002914,0,0,0,0,0,0,0,20191215,20201212
002920,0,0,0,0,0,0,0,20191215,20201212
002925,0,0,0,0,0,0,0,20191215,20201212
002929,0,0,0,0,0,0,0,20191215,20201212
002930,0,0,0,0,0,0,0,20191215,20201212
002931,0,0,0,0,0,0,0,20191215,20201212
002933,0,0,0,0,0,0,0,20191215,20201212
002936,0,0,0,0,0,0,0,20191215,20201212
002937,0,0,0,0,0,0,0,20191215,20201212
002938,0,0,0,0,0,0,0,20191215,20201212
002939,0,0,0,0,0,0,0,20191215,20201212
002942,0,0,0,0,0,0,0,20191215,20201212
002943,0,0,0,0,0,0,0,20191215,20201212
002950,0,0,0,0,0,0,0,20191215,20201212
002956,0,0,0,0,0,0,0,20191215,20201212
002957,0,0,0,0,0,0,0,20191215,20201212
002958,0,0,0,0,0,0,0,20191215,20201212
002962,0,0,0,0,0,0,0,20191215,20201212
002964,0,0,0,0,0,0,0,20191215,20201212
002966,0,0,0,0,0,0,0,20191215,20201212
002967,0,0,0,0,0,0,0,20191215,20201212
002968,0,0,0,0,0,0,0,20191215,20201212
002970,0,0,0,0,0,0,0,20191215,20201212
002971,0,0,0,0,0,0,0,20191215,20201212
002972,0,0,0,0,0,0,0,20191215,20201212
002974,0,0,0,0,0,0,0,20191215,20201212
002976,0,0,0,0,0,0,0,20191215,20201212
002978,0,0,0,0,0,0,0,20191215,20201212
002980,0,0,0,0,0,0,0,20191215,20201212
002989,0,0,0,0,0,0,0,20191215,20201212
002993,0,0,0,0,0,0,0,20191215,20201212
002994,0,0,0,0,0,0,0,20191215,20201212
002995,0,0,0,0,0,0,0,20191215,20201212
002998,0,0,0,0,0,0,0,20191215,20201212
002999,0,0,0,0,0,0,0,20191215,20201212
003000,0,0,0,0,0,0,0,20191215,20201212
003001,0,0,0,0,0,0,0,20191215,20201212
003015,0,0,0,0,0,0,0,20191215,20201212
003017,0,0,0,0,0,0,0,20191215,20201212
003018,0,0,0,0,0,0,0,20191215,20201212
003019,0,0,0,0,0,0,0,20191215,20201212
003022,0,0,0,0,0,0,0,20191215,20201212
003023,0,0,0,0,0,0,0,20191215,20201212
003024,0,0,0,0,0,0,0,20191215,20201212
003025,0,0,0,0,0,0,0,20191215,20201212
003027,0,0,0,0,0,0,0,20191215,20201212
003028,0,0,0,0,0,0,0,20191215,20201212
003029,0,0,0,0,0,0,0,20191215,20201212
003034,0,0,0,0,0,0,0,20191215,20201212
003035,0,0,0,0,0,0,0,20191215,20201212
003054,0,0,0,0,0,0,0,20191215,20201212
003129,0,0,0,0,0,0,0,20191215,20201212
003326,0,0,0,0,0,0,0,20191215,20201212
003439,0,0,0,0,0,0,0,20191215,20201212
003484,0,0,0,0,0,0,0,20191215,20201212
003497,0,0,0,0,0,0,0,20191215,20201212
003507,0,0,0,0,0,0,0,20191215,20201212
003570,0,0,0,0,0,0,0,20191215,20201212
005195,0,0,0,0,0,0,0,20191215,20201212
005235,0,0,0,0,0,0,0,20191215,20201212
005340,0,0,0,0,0,0,0,20191215,20201212
006125,0,0,0,0,0,0,0,20191215,20201212
006126,0,0,0,0,0,0,0,20191215,20201212
006127,0,0,0,0,0,0,0,20191215,20201212
006160,0,0,0,0,0,0,0,20191215,20201212
006161,0,0,0,0,0,0,0,20191215,20201212
006366,0,0,0,0,0,0,0,20191215,20201212
006431,0,0,0,0,0,0,0,20191215,20201212
006432,0,0,0,0,0,0,0,20191215,20201212
006433,0,0,0,0,0,0,0,20191215,20201212
006490,0,0,0,0,0,0,0,20191215,20201212
006608,0,0,0,0,0,0,0,20191215,20201212
006620,0,0,0,0,0,0,0,20191215,20201212
006623,0,0,0,0,0,0,0,20191215,20201212
006624,0,0,0,0,0,0,0,20191215,20201212
006626,0,0,0,0,0,0,0,20191215,20201212
006627,0,0,0,0,0,0,0,20191215,20201212
006629,0,0,0,0,0,0,0,20191215,20201212
006630,0,0,0,0,0,0,0,20191215,20201212
006657,0,0,0,0,0,0,0,20191215,20201212
006658,0,0,0,0,0,0,0,20191215,20201212
006661,0,0,0,0,0,0,0,20191215,20201212
006662,0,0,0,0,0,0,0,20191215,20201212
006667,0,0,0,0,0,0,0,20191215,20201212
006670,0,0,0,0,0,0,0,20191215,20201212
006671,0,0,0,0,0,0,0,20191215,20201212
006672,0,0,0,0,0,0,0,20191215,20201212
006673,0,0,0,0,0,0,0,20191215,20201212
006674,0,0,0,0,0,0,0,20191215,20201212
006675,0,0,0,0,0,0,0,20191215,20201212
006676,0,0,0,0,0,0,0,20191215,20201212
006677,0,0,0,0,0,0,0,20191215,20201212
007417,0,0,0,0,0,0,0,20191215,20201212
007438,0,0,0,0,0,0,0,20191215,20201212
000000,0,0,0,0,0,0,0,20191215,20201212
