trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,stop_name,stop_lat,stop_lon,location_type,route_id,service_id,trip_headsign,block_id,trip_type
13357,20:56:00,20:58:00,8100032,8,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,12523,Graz Hbf,17450,1
13357,21:33:00,21:33:00,8100173,9,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,12523,Graz Hbf,17450,1
13360,20:58:00,20:58:00,8103000,1,0,1,Wien Hbf,48.185101,16.377113,0,1,12524,Graz Hbf,17452,1
13360,21:03:00,21:05:00,8100514,2,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,12524,Graz Hbf,17452,1
13360,21:28:00,21:32:00,8100516,3,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,12524,Graz Hbf,17452,1
13360,22:28:00,22:30:00,8100029,4,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,12524,Graz Hbf,17452,1
13360,22:51:00,22:52:00,8100031,5,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,12524,Graz Hbf,17452,1
13360,22:56:00,22:58:00,8100032,6,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,12524,Graz Hbf,17452,1
13360,23:33:00,23:33:00,8100173,7,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,12524,Graz Hbf,17452,1
13361,16:47:00,16:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,12525,Graz Hbf,17453,1
13361,19:52:00,19:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,12525,Graz Hbf,17453,1
13361,20:49:00,20:58:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,12525,Graz Hbf,17453,1
13361,21:03:00,21:05:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,12525,Graz Hbf,17453,1
13361,21:28:00,21:32:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,12525,Graz Hbf,17453,1
13361,22:28:00,22:30:00,8100029,6,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,12525,Graz Hbf,17453,1
13361,22:51:00,22:52:00,8100031,7,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,12525,Graz Hbf,17453,1
13361,22:56:00,22:58:00,8100032,8,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,12525,Graz Hbf,17453,1
13361,23:33:00,23:33:00,8100173,9,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,12525,Graz Hbf,17453,1
14876,08:58:00,08:58:00,8103000,1,0,1,Wien Hbf,48.185101,16.377113,0,1,13083,Graz Hbf,18648,1
14876,09:03:00,09:05:00,8100514,2,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13083,Graz Hbf,18648,1
14876,09:28:00,09:32:00,8100516,3,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13083,Graz Hbf,18648,1
14876,10:14:00,10:15:00,8100028,4,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13083,Graz Hbf,18648,1
14876,10:28:00,10:30:00,8100029,5,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13083,Graz Hbf,18648,1
14876,10:51:00,10:52:00,8100031,6,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13083,Graz Hbf,18648,1
14876,10:56:00,10:58:00,8100032,7,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13083,Graz Hbf,18648,1
14876,11:33:00,11:33:00,8100173,8,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13083,Graz Hbf,18648,1
14879,07:52:00,07:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,13087,Graz Hbf,18650,1
14879,08:49:00,08:58:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,13087,Graz Hbf,18650,1
14879,09:03:00,09:05:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13087,Graz Hbf,18650,1
14879,09:28:00,09:32:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13087,Graz Hbf,18650,1
14879,10:14:00,10:15:00,8100028,6,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13087,Graz Hbf,18650,1
14879,10:28:00,10:30:00,8100029,7,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13087,Graz Hbf,18650,1
14879,10:51:00,10:52:00,8100031,8,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13087,Graz Hbf,18650,1
14879,10:56:00,10:58:00,8100032,9,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13087,Graz Hbf,18650,1
14879,11:33:00,11:33:00,8100173,10,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13087,Graz Hbf,18650,1
14880,07:55:00,07:55:00,5400202,1,0,1,Breclav,48.7539,16.893235999999998,0,1,13088,Graz Hbf,18651,1
14880,08:49:00,08:58:00,8103000,2,0,0,Wien Hbf,48.185101,16.377113,0,1,13088,Graz Hbf,18651,1
14880,09:03:00,09:05:00,8100514,3,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13088,Graz Hbf,18651,1
14880,09:28:00,09:32:00,8100516,4,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13088,Graz Hbf,18651,1
14880,10:14:00,10:15:00,8100028,5,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13088,Graz Hbf,18651,1
14880,10:28:00,10:30:00,8100029,6,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13088,Graz Hbf,18651,1
14880,10:51:00,10:52:00,8100031,7,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13088,Graz Hbf,18651,1
14880,10:56:00,10:58:00,8100032,8,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13088,Graz Hbf,18651,1
14880,11:33:00,11:33:00,8100173,9,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13088,Graz Hbf,18651,1
14883,10:58:00,10:58:00,8103000,1,0,1,Wien Hbf,48.185101,16.377113,0,1,13090,Graz Hbf,18654,1
14883,11:03:00,11:05:00,8100514,2,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13090,Graz Hbf,18654,1
14883,11:28:00,11:32:00,8100516,3,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13090,Graz Hbf,18654,1
14883,12:28:00,12:30:00,8100029,4,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13090,Graz Hbf,18654,1
14883,12:51:00,12:52:00,8100031,5,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13090,Graz Hbf,18654,1
14883,12:56:00,12:58:00,8100032,6,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13090,Graz Hbf,18654,1
14883,13:33:00,13:33:00,8100173,7,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13090,Graz Hbf,18654,1
14884,06:47:00,06:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,13091,Graz Hbf,18655,1
14884,09:52:00,09:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,13091,Graz Hbf,18655,1
14884,10:49:00,10:58:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,13091,Graz Hbf,18655,1
14884,11:03:00,11:05:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13091,Graz Hbf,18655,1
14884,11:28:00,11:32:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13091,Graz Hbf,18655,1
14884,12:28:00,12:30:00,8100029,6,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13091,Graz Hbf,18655,1
14884,12:51:00,12:52:00,8100031,7,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13091,Graz Hbf,18655,1
14884,12:56:00,12:58:00,8100032,8,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13091,Graz Hbf,18655,1
14884,13:33:00,13:33:00,8100173,9,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13091,Graz Hbf,18655,1
14885,06:47:00,06:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,1596,Graz Hbf,18656,1
14885,09:52:00,09:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,1596,Graz Hbf,18656,1
14885,10:49:00,10:58:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,1596,Graz Hbf,18656,1
14885,11:03:00,11:05:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,1596,Graz Hbf,18656,1
14885,11:28:00,11:32:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,1596,Graz Hbf,18656,1
14885,12:14:00,12:15:00,8100028,6,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,1596,Graz Hbf,18656,1
14885,12:28:00,12:30:00,8100029,7,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,1596,Graz Hbf,18656,1
14885,12:51:00,12:52:00,8100031,8,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,1596,Graz Hbf,18656,1
14885,12:56:00,12:58:00,8100032,9,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,1596,Graz Hbf,18656,1
14885,13:33:00,13:33:00,8100173,10,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,1596,Graz Hbf,18656,1
14888,12:58:00,12:58:00,8103000,1,0,1,Wien Hbf,48.185101,16.377113,0,1,13090,Graz Hbf,18658,1
14888,13:03:00,13:05:00,8100514,2,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13090,Graz Hbf,18658,1
14888,13:28:00,13:32:00,8100516,3,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13090,Graz Hbf,18658,1
14888,14:28:00,14:30:00,8100029,4,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13090,Graz Hbf,18658,1
14888,14:51:00,14:52:00,8100031,5,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13090,Graz Hbf,18658,1
14888,14:56:00,14:58:00,8100032,6,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13090,Graz Hbf,18658,1
14888,15:33:00,15:33:00,8100173,7,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13090,Graz Hbf,18658,1
14889,08:47:00,08:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,13091,Graz Hbf,18659,1
14889,11:52:00,11:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,13091,Graz Hbf,18659,1
14889,12:49:00,12:58:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,13091,Graz Hbf,18659,1
14889,13:03:00,13:05:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13091,Graz Hbf,18659,1
14889,13:28:00,13:32:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13091,Graz Hbf,18659,1
14889,14:28:00,14:30:00,8100029,6,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13091,Graz Hbf,18659,1
14889,14:51:00,14:52:00,8100031,7,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13091,Graz Hbf,18659,1
14889,14:56:00,14:58:00,8100032,8,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13091,Graz Hbf,18659,1
14889,15:33:00,15:33:00,8100173,9,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13091,Graz Hbf,18659,1
14890,08:47:00,08:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,1596,Graz Hbf,18660,1
14890,11:52:00,11:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,1596,Graz Hbf,18660,1
14890,12:49:00,12:58:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,1596,Graz Hbf,18660,1
14890,13:03:00,13:05:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,1596,Graz Hbf,18660,1
14890,13:28:00,13:32:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,1596,Graz Hbf,18660,1
14890,14:14:00,14:15:00,8100028,6,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,1596,Graz Hbf,18660,1
14890,14:28:00,14:30:00,8100029,7,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,1596,Graz Hbf,18660,1
14890,14:51:00,14:52:00,8100031,8,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,1596,Graz Hbf,18660,1
14890,14:56:00,14:58:00,8100032,9,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,1596,Graz Hbf,18660,1
14890,15:33:00,15:33:00,8100173,10,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,1596,Graz Hbf,18660,1
14990,14:58:00,14:58:00,8103000,1,0,1,Wien Hbf,48.185101,16.377113,0,1,13129,Graz Hbf,18710,1
14990,15:03:00,15:05:00,8100514,2,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13129,Graz Hbf,18710,1
14990,15:28:00,15:32:00,8100516,3,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13129,Graz Hbf,18710,1
14990,16:14:00,16:15:00,8100028,4,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13129,Graz Hbf,18710,1
14990,16:28:00,16:30:00,8100029,5,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13129,Graz Hbf,18710,1
14990,16:51:00,16:52:00,8100031,6,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13129,Graz Hbf,18710,1
14990,16:56:00,16:58:00,8100032,7,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13129,Graz Hbf,18710,1
14990,17:33:00,17:33:00,8100173,8,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13129,Graz Hbf,18710,1
14991,10:47:00,10:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,13130,Graz Hbf,18711,1
14991,13:52:00,13:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,13130,Graz Hbf,18711,1
14991,15:09:00,15:22:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,13130,Graz Hbf,18711,1
14991,15:27:00,15:30:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13130,Graz Hbf,18711,1
14991,15:53:00,15:55:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13130,Graz Hbf,18711,1
14991,16:37:00,16:38:00,8100028,6,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13130,Graz Hbf,18711,1
14991,16:51:00,16:53:00,8100029,7,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13130,Graz Hbf,18711,1
14991,17:14:00,17:16:00,8100031,8,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13130,Graz Hbf,18711,1
14991,17:20:00,17:23:00,8100032,9,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13130,Graz Hbf,18711,1
14991,17:58:00,17:58:00,8100173,10,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13130,Graz Hbf,18711,1
14992,10:47:00,10:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,1278,Graz Hbf,18712,1
14992,13:52:00,13:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,1278,Graz Hbf,18712,1
14992,15:09:00,15:22:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,1278,Graz Hbf,18712,1
14992,15:27:00,15:30:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,1278,Graz Hbf,18712,1
14992,15:53:00,15:55:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,1278,Graz Hbf,18712,1
14992,16:37:00,16:38:00,8100028,6,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,1278,Graz Hbf,18712,1
14992,16:51:00,16:53:00,8100029,7,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,1278,Graz Hbf,18712,1
14992,17:14:00,17:16:00,8100031,8,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,1278,Graz Hbf,18712,1
14992,17:20:00,17:23:00,8100032,9,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,1278,Graz Hbf,18712,1
14992,17:58:00,17:58:00,8100173,10,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,1278,Graz Hbf,18712,1
14993,10:47:00,10:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,13131,Graz Hbf,18714,1
14993,13:52:00,13:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,13131,Graz Hbf,18714,1
14993,14:49:00,14:58:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,13131,Graz Hbf,18714,1
14993,15:03:00,15:05:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13131,Graz Hbf,18714,1
14993,15:30:00,15:32:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13131,Graz Hbf,18714,1
14993,16:14:00,16:15:00,8100028,6,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13131,Graz Hbf,18714,1
14993,16:28:00,16:30:00,8100029,7,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13131,Graz Hbf,18714,1
14993,16:51:00,16:52:00,8100031,8,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13131,Graz Hbf,18714,1
14993,16:56:00,16:58:00,8100032,9,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13131,Graz Hbf,18714,1
14993,17:33:00,17:33:00,8100173,10,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13131,Graz Hbf,18714,1
14994,10:47:00,10:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,13132,Graz Hbf,18715,1
14994,13:52:00,13:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,13132,Graz Hbf,18715,1
14994,14:49:00,14:58:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,13132,Graz Hbf,18715,1
14994,15:03:00,15:05:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13132,Graz Hbf,18715,1
14994,15:28:00,15:32:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13132,Graz Hbf,18715,1
14994,16:14:00,16:15:00,8100028,6,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13132,Graz Hbf,18715,1
14994,16:28:00,16:30:00,8100029,7,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13132,Graz Hbf,18715,1
14994,16:51:00,16:52:00,8100031,8,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13132,Graz Hbf,18715,1
14994,16:56:00,16:58:00,8100032,9,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13132,Graz Hbf,18715,1
14994,17:33:00,17:33:00,8100173,10,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13132,Graz Hbf,18715,1
14995,10:47:00,10:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,13133,Graz Hbf,18716,1
14995,13:52:00,13:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,13133,Graz Hbf,18716,1
14995,15:09:00,15:22:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,13133,Graz Hbf,18716,1
14995,15:27:00,15:30:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13133,Graz Hbf,18716,1
14995,15:53:00,15:55:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13133,Graz Hbf,18716,1
14995,16:37:00,16:38:00,8100028,6,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13133,Graz Hbf,18716,1
14995,16:51:00,16:53:00,8100029,7,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13133,Graz Hbf,18716,1
14995,17:14:00,17:16:00,8100031,8,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13133,Graz Hbf,18716,1
14995,17:20:00,17:23:00,8100032,9,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13133,Graz Hbf,18716,1
14995,17:58:00,17:58:00,8100173,10,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13133,Graz Hbf,18716,1
14996,10:47:00,10:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,13134,Graz Hbf,18717,1
14996,13:52:00,13:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,13134,Graz Hbf,18717,1
14996,15:09:00,15:22:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,13134,Graz Hbf,18717,1
14996,15:27:00,15:30:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13134,Graz Hbf,18717,1
14996,15:53:00,15:55:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13134,Graz Hbf,18717,1
14996,16:37:00,16:38:00,8100028,6,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13134,Graz Hbf,18717,1
14996,16:51:00,16:53:00,8100029,7,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13134,Graz Hbf,18717,1
14996,17:14:00,17:16:00,8100031,8,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13134,Graz Hbf,18717,1
14996,17:20:00,17:23:00,8100032,9,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13134,Graz Hbf,18717,1
14996,17:58:00,17:58:00,8100173,10,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13134,Graz Hbf,18717,1
14997,10:47:00,10:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,13135,Graz Hbf,18718,1
14997,13:52:00,13:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,13135,Graz Hbf,18718,1
14997,15:09:00,15:22:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,13135,Graz Hbf,18718,1
14997,15:27:00,15:30:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13135,Graz Hbf,18718,1
14997,15:53:00,15:55:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13135,Graz Hbf,18718,1
14997,16:37:00,16:38:00,8100028,6,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13135,Graz Hbf,18718,1
14997,16:51:00,16:53:00,8100029,7,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13135,Graz Hbf,18718,1
14997,17:14:00,17:16:00,8100031,8,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13135,Graz Hbf,18718,1
14997,17:20:00,17:23:00,8100032,9,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13135,Graz Hbf,18718,1
14997,17:58:00,17:58:00,8100173,10,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13135,Graz Hbf,18718,1
15064,16:58:00,16:58:00,8103000,1,0,1,Wien Hbf,48.185101,16.377113,0,1,13141,Graz Hbf,18753,1
15064,17:03:00,17:05:00,8100514,2,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13141,Graz Hbf,18753,1
15064,17:28:00,17:32:00,8100516,3,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13141,Graz Hbf,18753,1
15064,18:14:00,18:15:00,8100028,4,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13141,Graz Hbf,18753,1
15064,18:28:00,18:30:00,8100029,5,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13141,Graz Hbf,18753,1
15064,18:51:00,18:52:00,8100031,6,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13141,Graz Hbf,18753,1
15064,18:56:00,18:58:00,8100032,7,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13141,Graz Hbf,18753,1
15064,19:33:00,19:33:00,8100173,8,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13141,Graz Hbf,18753,1
15065,16:58:00,16:58:00,8103000,1,0,1,Wien Hbf,48.185101,16.377113,0,1,13143,Graz Hbf,18754,1
15065,17:03:00,17:05:00,8100514,2,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13143,Graz Hbf,18754,1
15065,17:30:00,17:32:00,8100516,3,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13143,Graz Hbf,18754,1
15065,18:14:00,18:15:00,8100028,4,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13143,Graz Hbf,18754,1
15065,18:28:00,18:30:00,8100029,5,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13143,Graz Hbf,18754,1
15065,18:51:00,18:52:00,8100031,6,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13143,Graz Hbf,18754,1
15065,18:56:00,18:58:00,8100032,7,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13143,Graz Hbf,18754,1
15065,19:33:00,19:33:00,8100173,8,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13143,Graz Hbf,18754,1
15066,12:47:00,12:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,13144,Graz Hbf,18755,1
15066,15:52:00,15:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,13144,Graz Hbf,18755,1
15066,16:49:00,16:58:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,13144,Graz Hbf,18755,1
15066,17:03:00,17:05:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13144,Graz Hbf,18755,1
15066,17:28:00,17:32:00,8100516,5,0,0,Wr.Neustadt Hbf,47.811693,16.233812,0,1,13144,Graz Hbf,18755,1
15066,18:14:00,18:15:00,8100028,6,0,0,Semmering Bahnhof,47.639703999999995,15.831028,0,1,13144,Graz Hbf,18755,1
15066,18:28:00,18:30:00,8100029,7,0,0,Mürzzuschlag Bahnhof,47.607874,15.677004,0,1,13144,Graz Hbf,18755,1
15066,18:51:00,18:52:00,8100031,8,0,0,Kapfenberg Bahnhof,47.445195,15.292089,0,1,13144,Graz Hbf,18755,1
15066,18:56:00,18:58:00,8100032,9,0,0,Bruck/Mur Bahnhof,47.413649,15.279495,0,1,13144,Graz Hbf,18755,1
15066,19:33:00,19:33:00,8100173,10,1,0,Graz Hbf,47.072503000000005,15.416464000000001,0,1,13144,Graz Hbf,18755,1
15067,12:47:00,12:47:00,5400014,1,0,1,Praha hl.n.,50.083062,14.436039000000001,0,1,13145,Graz Hbf,18756,1
15067,15:52:00,15:55:00,5400202,2,0,1,Breclav,48.7539,16.893235999999998,0,1,13145,Graz Hbf,18756,1
15067,16:49:00,16:58:00,8103000,3,0,0,Wien Hbf,48.185101,16.377113,0,1,13145,Graz Hbf,18756,1
15067,17:03:00,17:05:00,8100514,4,0,0,Wien Meidling Bahnhof,48.174582,16.333737,0,1,13145,Graz Hbf,18756,1
