service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
000661,0,0,0,0,0,0,0,20181209,20191214
000662,0,0,0,0,0,0,0,20181209,20191214
000663,0,0,0,0,0,0,0,20181209,20191214
000664,0,0,0,0,0,0,0,20181209,20191214
000665,0,0,0,0,0,0,0,20181209,20191214
000666,0,0,0,0,0,0,0,20181209,20191214
000667,0,0,0,0,0,0,0,20181209,20191214
000672,0,0,0,0,0,0,0,20181209,20191214
000677,0,0,0,0,0,0,0,20181209,20191214
000680,0,0,0,0,0,0,0,20181209,20191214
000681,0,0,0,0,0,0,0,20181209,20191214
000683,0,0,0,0,0,0,0,20181209,20191214
000684,0,0,0,0,0,0,0,20181209,20191214
000685,0,0,0,0,0,0,0,20181209,20191214
000686,0,0,0,0,0,0,0,20181209,20191214
000687,0,0,0,0,0,0,0,20181209,20191214
000688,0,0,0,0,0,0,0,20181209,20191214
000689,0,0,0,0,0,0,0,20181209,20191214
000690,0,0,0,0,0,0,0,20181209,20191214
000691,0,0,0,0,0,0,0,20181209,20191214
000692,0,0,0,0,0,0,0,20181209,20191214
000693,0,0,0,0,0,0,0,20181209,20191214
000694,0,0,0,0,0,0,0,20181209,20191214
000695,0,0,0,0,0,0,0,20181209,20191214
000696,0,0,0,0,0,0,0,20181209,20191214
000697,0,0,0,0,0,0,0,20181209,20191214
000698,0,0,0,0,0,0,0,20181209,20191214
000699,0,0,0,0,0,0,0,20181209,20191214
000700,0,0,0,0,0,0,0,20181209,20191214
000701,0,0,0,0,0,0,0,20181209,20191214
000702,0,0,0,0,0,0,0,20181209,20191214
000704,0,0,0,0,0,0,0,20181209,20191214
000705,0,0,0,0,0,0,0,20181209,20191214
000706,0,0,0,0,0,0,0,20181209,20191214
000707,0,0,0,0,0,0,0,20181209,20191214
000708,0,0,0,0,0,0,0,20181209,20191214
000709,0,0,0,0,0,0,0,20181209,20191214
000710,0,0,0,0,0,0,0,20181209,20191214
000711,0,0,0,0,0,0,0,20181209,20191214
000712,0,0,0,0,0,0,0,20181209,20191214
000713,0,0,0,0,0,0,0,20181209,20191214
000714,0,0,0,0,0,0,0,20181209,20191214
000715,0,0,0,0,0,0,0,20181209,20191214
000716,0,0,0,0,0,0,0,20181209,20191214
000717,0,0,0,0,0,0,0,20181209,20191214
000718,0,0,0,0,0,0,0,20181209,20191214
000719,0,0,0,0,0,0,0,20181209,20191214
000720,0,0,0,0,0,0,0,20181209,20191214
000721,0,0,0,0,0,0,0,20181209,20191214
000722,0,0,0,0,0,0,0,20181209,20191214
000723,0,0,0,0,0,0,0,20181209,20191214
000724,0,0,0,0,0,0,0,20181209,20191214
000725,0,0,0,0,0,0,0,20181209,20191214
000726,0,0,0,0,0,0,0,20181209,20191214
000727,0,0,0,0,0,0,0,20181209,20191214
000728,0,0,0,0,0,0,0,20181209,20191214
000729,0,0,0,0,0,0,0,20181209,20191214
000730,0,0,0,0,0,0,0,20181209,20191214
000731,0,0,0,0,0,0,0,20181209,20191214
000733,0,0,0,0,0,0,0,20181209,20191214
000734,0,0,0,0,0,0,0,20181209,20191214
000735,0,0,0,0,0,0,0,20181209,20191214
000736,0,0,0,0,0,0,0,20181209,20191214
000737,0,0,0,0,0,0,0,20181209,20191214
000738,0,0,0,0,0,0,0,20181209,20191214
000739,0,0,0,0,0,0,0,20181209,20191214
000741,0,0,0,0,0,0,0,20181209,20191214
000742,0,0,0,0,0,0,0,20181209,20191214
000746,0,0,0,0,0,0,0,20181209,20191214
000747,0,0,0,0,0,0,0,20181209,20191214
000748,0,0,0,0,0,0,0,20181209,20191214
000749,0,0,0,0,0,0,0,20181209,20191214
000750,0,0,0,0,0,0,0,20181209,20191214
000751,0,0,0,0,0,0,0,20181209,20191214
000752,0,0,0,0,0,0,0,20181209,20191214
000753,0,0,0,0,0,0,0,20181209,20191214
000754,0,0,0,0,0,0,0,20181209,20191214
000758,0,0,0,0,0,0,0,20181209,20191214
000763,0,0,0,0,0,0,0,20181209,20191214
000764,0,0,0,0,0,0,0,20181209,20191214
000768,0,0,0,0,0,0,0,20181209,20191214
000769,0,0,0,0,0,0,0,20181209,20191214
000771,0,0,0,0,0,0,0,20181209,20191214
000772,0,0,0,0,0,0,0,20181209,20191214
000773,0,0,0,0,0,0,0,20181209,20191214
000774,0,0,0,0,0,0,0,20181209,20191214
000775,0,0,0,0,0,0,0,20181209,20191214
000776,0,0,0,0,0,0,0,20181209,20191214
000779,0,0,0,0,0,0,0,20181209,20191214
000780,0,0,0,0,0,0,0,20181209,20191214
000781,0,0,0,0,0,0,0,20181209,20191214
000782,0,0,0,0,0,0,0,20181209,20191214
000783,0,0,0,0,0,0,0,20181209,20191214
000784,0,0,0,0,0,0,0,20181209,20191214
000785,0,0,0,0,0,0,0,20181209,20191214
000786,0,0,0,0,0,0,0,20181209,20191214
000787,0,0,0,0,0,0,0,20181209,20191214
000788,0,0,0,0,0,0,0,20181209,20191214
000790,0,0,0,0,0,0,0,20181209,20191214
000792,0,0,0,0,0,0,0,20181209,20191214
000795,0,0,0,0,0,0,0,20181209,20191214
000796,0,0,0,0,0,0,0,20181209,20191214
000797,0,0,0,0,0,0,0,20181209,20191214
000798,0,0,0,0,0,0,0,20181209,20191214
000803,0,0,0,0,0,0,0,20181209,20191214
000805,0,0,0,0,0,0,0,20181209,20191214
000816,0,0,0,0,0,0,0,20181209,20191214
000819,0,0,0,0,0,0,0,20181209,20191214
000823,0,0,0,0,0,0,0,20181209,20191214
000829,0,0,0,0,0,0,0,20181209,20191214
000830,0,0,0,0,0,0,0,20181209,20191214
000832,0,0,0,0,0,0,0,20181209,20191214
000836,0,0,0,0,0,0,0,20181209,20191214
000840,0,0,0,0,0,0,0,20181209,20191214
000841,0,0,0,0,0,0,0,20181209,20191214
000842,0,0,0,0,0,0,0,20181209,20191214
000843,0,0,0,0,0,0,0,20181209,20191214
000844,0,0,0,0,0,0,0,20181209,20191214
000846,0,0,0,0,0,0,0,20181209,20191214
000847,0,0,0,0,0,0,0,20181209,20191214
000850,0,0,0,0,0,0,0,20181209,20191214
000851,0,0,0,0,0,0,0,20181209,20191214
000852,0,0,0,0,0,0,0,20181209,20191214
000853,0,0,0,0,0,0,0,20181209,20191214
000854,0,0,0,0,0,0,0,20181209,20191214
000855,0,0,0,0,0,0,0,20181209,20191214
000856,0,0,0,0,0,0,0,20181209,20191214
000858,0,0,0,0,0,0,0,20181209,20191214
000859,0,0,0,0,0,0,0,20181209,20191214
000860,0,0,0,0,0,0,0,20181209,20191214
000862,0,0,0,0,0,0,0,20181209,20191214
000863,0,0,0,0,0,0,0,20181209,20191214
000864,0,0,0,0,0,0,0,20181209,20191214
000865,0,0,0,0,0,0,0,20181209,20191214
000866,0,0,0,0,0,0,0,20181209,20191214
000867,0,0,0,0,0,0,0,20181209,20191214
000868,0,0,0,0,0,0,0,20181209,20191214
000872,0,0,0,0,0,0,0,20181209,20191214
000873,0,0,0,0,0,0,0,20181209,20191214
000875,0,0,0,0,0,0,0,20181209,20191214
000876,0,0,0,0,0,0,0,20181209,20191214
000877,0,0,0,0,0,0,0,20181209,20191214
000880,0,0,0,0,0,0,0,20181209,20191214
000881,0,0,0,0,0,0,0,20181209,20191214
000882,0,0,0,0,0,0,0,20181209,20191214
000883,0,0,0,0,0,0,0,20181209,20191214
000884,0,0,0,0,0,0,0,20181209,20191214
000885,0,0,0,0,0,0,0,20181209,20191214
000886,0,0,0,0,0,0,0,20181209,20191214
000887,0,0,0,0,0,0,0,20181209,20191214
000888,0,0,0,0,0,0,0,20181209,20191214
000889,0,0,0,0,0,0,0,20181209,20191214
000890,0,0,0,0,0,0,0,20181209,20191214
000891,0,0,0,0,0,0,0,20181209,20191214
000892,0,0,0,0,0,0,0,20181209,20191214
000893,0,0,0,0,0,0,0,20181209,20191214
000894,0,0,0,0,0,0,0,20181209,20191214
000895,0,0,0,0,0,0,0,20181209,20191214
000896,0,0,0,0,0,0,0,20181209,20191214
000897,0,0,0,0,0,0,0,20181209,20191214
000898,0,0,0,0,0,0,0,20181209,20191214
000899,0,0,0,0,0,0,0,20181209,20191214
000900,0,0,0,0,0,0,0,20181209,20191214
000901,0,0,0,0,0,0,0,20181209,20191214
000902,0,0,0,0,0,0,0,20181209,20191214
000903,0,0,0,0,0,0,0,20181209,20191214
000905,0,0,0,0,0,0,0,20181209,20191214
000906,0,0,0,0,0,0,0,20181209,20191214
000907,0,0,0,0,0,0,0,20181209,20191214
000908,0,0,0,0,0,0,0,20181209,20191214
000909,0,0,0,0,0,0,0,20181209,20191214
000910,0,0,0,0,0,0,0,20181209,20191214
000911,0,0,0,0,0,0,0,20181209,20191214
000912,0,0,0,0,0,0,0,20181209,20191214
000913,0,0,0,0,0,0,0,20181209,20191214
000914,0,0,0,0,0,0,0,20181209,20191214
000915,0,0,0,0,0,0,0,20181209,20191214
000916,0,0,0,0,0,0,0,20181209,20191214
000917,0,0,0,0,0,0,0,20181209,20191214
000919,0,0,0,0,0,0,0,20181209,20191214
000920,0,0,0,0,0,0,0,20181209,20191214
000921,0,0,0,0,0,0,0,20181209,20191214
000922,0,0,0,0,0,0,0,20181209,20191214
000924,0,0,0,0,0,0,0,20181209,20191214
000926,0,0,0,0,0,0,0,20181209,20191214
000927,0,0,0,0,0,0,0,20181209,20191214
000928,0,0,0,0,0,0,0,20181209,20191214
000929,0,0,0,0,0,0,0,20181209,20191214
000930,0,0,0,0,0,0,0,20181209,20191214
000931,0,0,0,0,0,0,0,20181209,20191214
000932,0,0,0,0,0,0,0,20181209,20191214
000933,0,0,0,0,0,0,0,20181209,20191214
000934,0,0,0,0,0,0,0,20181209,20191214
000935,0,0,0,0,0,0,0,20181209,20191214
000936,0,0,0,0,0,0,0,20181209,20191214
000938,0,0,0,0,0,0,0,20181209,20191214
000940,0,0,0,0,0,0,0,20181209,20191214
000941,0,0,0,0,0,0,0,20181209,20191214
000942,0,0,0,0,0,0,0,20181209,20191214
000943,0,0,0,0,0,0,0,20181209,20191214
000944,0,0,0,0,0,0,0,20181209,20191214
000945,0,0,0,0,0,0,0,20181209,20191214
000946,0,0,0,0,0,0,0,20181209,20191214
000947,0,0,0,0,0,0,0,20181209,20191214
000948,0,0,0,0,0,0,0,20181209,20191214
000949,0,0,0,0,0,0,0,20181209,20191214
000951,0,0,0,0,0,0,0,20181209,20191214
000953,0,0,0,0,0,0,0,20181209,20191214
000954,0,0,0,0,0,0,0,20181209,20191214
000956,0,0,0,0,0,0,0,20181209,20191214
000960,0,0,0,0,0,0,0,20181209,20191214
000961,0,0,0,0,0,0,0,20181209,20191214
000963,0,0,0,0,0,0,0,20181209,20191214
000964,0,0,0,0,0,0,0,20181209,20191214
000966,0,0,0,0,0,0,0,20181209,20191214
000967,0,0,0,0,0,0,0,20181209,20191214
000968,0,0,0,0,0,0,0,20181209,20191214
000969,0,0,0,0,0,0,0,20181209,20191214
000970,0,0,0,0,0,0,0,20181209,20191214
000971,0,0,0,0,0,0,0,20181209,20191214
000973,0,0,0,0,0,0,0,20181209,20191214
000974,0,0,0,0,0,0,0,20181209,20191214
000975,0,0,0,0,0,0,0,20181209,20191214
000979,0,0,0,0,0,0,0,20181209,20191214
000980,0,0,0,0,0,0,0,20181209,20191214
000981,0,0,0,0,0,0,0,20181209,20191214
000982,0,0,0,0,0,0,0,20181209,20191214
000984,0,0,0,0,0,0,0,20181209,20191214
000985,0,0,0,0,0,0,0,20181209,20191214
000986,0,0,0,0,0,0,0,20181209,20191214
000988,0,0,0,0,0,0,0,20181209,20191214
000995,0,0,0,0,0,0,0,20181209,20191214
000996,0,0,0,0,0,0,0,20181209,20191214
000998,0,0,0,0,0,0,0,20181209,20191214
001001,0,0,0,0,0,0,0,20181209,20191214
001002,0,0,0,0,0,0,0,20181209,20191214
001003,0,0,0,0,0,0,0,20181209,20191214
001004,0,0,0,0,0,0,0,20181209,20191214
001005,0,0,0,0,0,0,0,20181209,20191214
001006,0,0,0,0,0,0,0,20181209,20191214
001007,0,0,0,0,0,0,0,20181209,20191214
001008,0,0,0,0,0,0,0,20181209,20191214
001009,0,0,0,0,0,0,0,20181209,20191214
001010,0,0,0,0,0,0,0,20181209,20191214
001011,0,0,0,0,0,0,0,20181209,20191214
001012,0,0,0,0,0,0,0,20181209,20191214
001013,0,0,0,0,0,0,0,20181209,20191214
001014,0,0,0,0,0,0,0,20181209,20191214
001015,0,0,0,0,0,0,0,20181209,20191214
001016,0,0,0,0,0,0,0,20181209,20191214
001017,0,0,0,0,0,0,0,20181209,20191214
001018,0,0,0,0,0,0,0,20181209,20191214
001019,0,0,0,0,0,0,0,20181209,20191214
001020,0,0,0,0,0,0,0,20181209,20191214
001021,0,0,0,0,0,0,0,20181209,20191214
001022,0,0,0,0,0,0,0,20181209,20191214
001023,0,0,0,0,0,0,0,20181209,20191214
001024,0,0,0,0,0,0,0,20181209,20191214
001025,0,0,0,0,0,0,0,20181209,20191214
001026,0,0,0,0,0,0,0,20181209,20191214
001027,0,0,0,0,0,0,0,20181209,20191214
001028,0,0,0,0,0,0,0,20181209,20191214
001029,0,0,0,0,0,0,0,20181209,20191214
001030,0,0,0,0,0,0,0,20181209,20191214
001031,0,0,0,0,0,0,0,20181209,20191214
001033,0,0,0,0,0,0,0,20181209,20191214
001034,0,0,0,0,0,0,0,20181209,20191214
001035,0,0,0,0,0,0,0,20181209,20191214
001036,0,0,0,0,0,0,0,20181209,20191214
001038,0,0,0,0,0,0,0,20181209,20191214
001039,0,0,0,0,0,0,0,20181209,20191214
001042,0,0,0,0,0,0,0,20181209,20191214
001044,0,0,0,0,0,0,0,20181209,20191214
001046,0,0,0,0,0,0,0,20181209,20191214
001047,0,0,0,0,0,0,0,20181209,20191214
001048,0,0,0,0,0,0,0,20181209,20191214
001049,0,0,0,0,0,0,0,20181209,20191214
001050,0,0,0,0,0,0,0,20181209,20191214
001051,0,0,0,0,0,0,0,20181209,20191214
001052,0,0,0,0,0,0,0,20181209,20191214
001058,0,0,0,0,0,0,0,20181209,20191214
001061,0,0,0,0,0,0,0,20181209,20191214
001062,0,0,0,0,0,0,0,20181209,20191214
001063,0,0,0,0,0,0,0,20181209,20191214
001064,0,0,0,0,0,0,0,20181209,20191214
001065,0,0,0,0,0,0,0,20181209,20191214
001068,0,0,0,0,0,0,0,20181209,20191214
001069,0,0,0,0,0,0,0,20181209,20191214
001072,0,0,0,0,0,0,0,20181209,20191214
001073,0,0,0,0,0,0,0,20181209,20191214
001078,0,0,0,0,0,0,0,20181209,20191214
001079,0,0,0,0,0,0,0,20181209,20191214
001080,0,0,0,0,0,0,0,20181209,20191214
001084,0,0,0,0,0,0,0,20181209,20191214
001085,0,0,0,0,0,0,0,20181209,20191214
001089,0,0,0,0,0,0,0,20181209,20191214
001092,0,0,0,0,0,0,0,20181209,20191214
001100,0,0,0,0,0,0,0,20181209,20191214
001101,0,0,0,0,0,0,0,20181209,20191214
001102,0,0,0,0,0,0,0,20181209,20191214
001106,0,0,0,0,0,0,0,20181209,20191214
001109,0,0,0,0,0,0,0,20181209,20191214
001111,0,0,0,0,0,0,0,20181209,20191214
001117,0,0,0,0,0,0,0,20181209,20191214
001118,0,0,0,0,0,0,0,20181209,20191214
001119,0,0,0,0,0,0,0,20181209,20191214
001120,0,0,0,0,0,0,0,20181209,20191214
001121,0,0,0,0,0,0,0,20181209,20191214
001122,0,0,0,0,0,0,0,20181209,20191214
001123,0,0,0,0,0,0,0,20181209,20191214
001124,0,0,0,0,0,0,0,20181209,20191214
001125,0,0,0,0,0,0,0,20181209,20191214
001126,0,0,0,0,0,0,0,20181209,20191214
001127,0,0,0,0,0,0,0,20181209,20191214
001128,0,0,0,0,0,0,0,20181209,20191214
001129,0,0,0,0,0,0,0,20181209,20191214
001132,0,0,0,0,0,0,0,20181209,20191214
001133,0,0,0,0,0,0,0,20181209,20191214
001136,0,0,0,0,0,0,0,20181209,20191214
001138,0,0,0,0,0,0,0,20181209,20191214
001139,0,0,0,0,0,0,0,20181209,20191214
001140,0,0,0,0,0,0,0,20181209,20191214
001141,0,0,0,0,0,0,0,20181209,20191214
001142,0,0,0,0,0,0,0,20181209,20191214
001143,0,0,0,0,0,0,0,20181209,20191214
001144,0,0,0,0,0,0,0,20181209,20191214
001145,0,0,0,0,0,0,0,20181209,20191214
001146,0,0,0,0,0,0,0,20181209,20191214
001147,0,0,0,0,0,0,0,20181209,20191214
001148,0,0,0,0,0,0,0,20181209,20191214
001149,0,0,0,0,0,0,0,20181209,20191214
001150,0,0,0,0,0,0,0,20181209,20191214
001154,0,0,0,0,0,0,0,20181209,20191214
001155,0,0,0,0,0,0,0,20181209,20191214
001156,0,0,0,0,0,0,0,20181209,20191214
001157,0,0,0,0,0,0,0,20181209,20191214
001160,0,0,0,0,0,0,0,20181209,20191214
001163,0,0,0,0,0,0,0,20181209,20191214
001167,0,0,0,0,0,0,0,20181209,20191214
001169,0,0,0,0,0,0,0,20181209,20191214
001171,0,0,0,0,0,0,0,20181209,20191214
001172,0,0,0,0,0,0,0,20181209,20191214
001173,0,0,0,0,0,0,0,20181209,20191214
001174,0,0,0,0,0,0,0,20181209,20191214
001175,0,0,0,0,0,0,0,20181209,20191214
001176,0,0,0,0,0,0,0,20181209,20191214
001177,0,0,0,0,0,0,0,20181209,20191214
001178,0,0,0,0,0,0,0,20181209,20191214
001179,0,0,0,0,0,0,0,20181209,20191214
001180,0,0,0,0,0,0,0,20181209,20191214
001181,0,0,0,0,0,0,0,20181209,20191214
001184,0,0,0,0,0,0,0,20181209,20191214
001185,0,0,0,0,0,0,0,20181209,20191214
001187,0,0,0,0,0,0,0,20181209,20191214
001190,0,0,0,0,0,0,0,20181209,20191214
001193,0,0,0,0,0,0,0,20181209,20191214
001197,0,0,0,0,0,0,0,20181209,20191214
001200,0,0,0,0,0,0,0,20181209,20191214
001201,0,0,0,0,0,0,0,20181209,20191214
001202,0,0,0,0,0,0,0,20181209,20191214
001203,0,0,0,0,0,0,0,20181209,20191214
001204,0,0,0,0,0,0,0,20181209,20191214
001205,0,0,0,0,0,0,0,20181209,20191214
001207,0,0,0,0,0,0,0,20181209,20191214
001212,0,0,0,0,0,0,0,20181209,20191214
001214,0,0,0,0,0,0,0,20181209,20191214
001216,0,0,0,0,0,0,0,20181209,20191214
001217,0,0,0,0,0,0,0,20181209,20191214
001226,0,0,0,0,0,0,0,20181209,20191214
001227,0,0,0,0,0,0,0,20181209,20191214
001232,0,0,0,0,0,0,0,20181209,20191214
001235,0,0,0,0,0,0,0,20181209,20191214
001236,0,0,0,0,0,0,0,20181209,20191214
001237,0,0,0,0,0,0,0,20181209,20191214
001238,0,0,0,0,0,0,0,20181209,20191214
001242,0,0,0,0,0,0,0,20181209,20191214
001243,0,0,0,0,0,0,0,20181209,20191214
001244,0,0,0,0,0,0,0,20181209,20191214
001245,0,0,0,0,0,0,0,20181209,20191214
001246,0,0,0,0,0,0,0,20181209,20191214
001247,0,0,0,0,0,0,0,20181209,20191214
001248,0,0,0,0,0,0,0,20181209,20191214
001249,0,0,0,0,0,0,0,20181209,20191214
001250,0,0,0,0,0,0,0,20181209,20191214
001251,0,0,0,0,0,0,0,20181209,20191214
001252,0,0,0,0,0,0,0,20181209,20191214
001253,0,0,0,0,0,0,0,20181209,20191214
001254,0,0,0,0,0,0,0,20181209,20191214
001255,0,0,0,0,0,0,0,20181209,20191214
001256,0,0,0,0,0,0,0,20181209,20191214
001258,0,0,0,0,0,0,0,20181209,20191214
001259,0,0,0,0,0,0,0,20181209,20191214
001261,0,0,0,0,0,0,0,20181209,20191214
001262,0,0,0,0,0,0,0,20181209,20191214
001263,0,0,0,0,0,0,0,20181209,20191214
001264,0,0,0,0,0,0,0,20181209,20191214
001265,0,0,0,0,0,0,0,20181209,20191214
001266,0,0,0,0,0,0,0,20181209,20191214
001268,0,0,0,0,0,0,0,20181209,20191214
001270,0,0,0,0,0,0,0,20181209,20191214
001272,0,0,0,0,0,0,0,20181209,20191214
001273,0,0,0,0,0,0,0,20181209,20191214
001276,0,0,0,0,0,0,0,20181209,20191214
001278,0,0,0,0,0,0,0,20181209,20191214
001279,0,0,0,0,0,0,0,20181209,20191214
001282,0,0,0,0,0,0,0,20181209,20191214
001283,0,0,0,0,0,0,0,20181209,20191214
001284,0,0,0,0,0,0,0,20181209,20191214
001285,0,0,0,0,0,0,0,20181209,20191214
001286,0,0,0,0,0,0,0,20181209,20191214
001287,0,0,0,0,0,0,0,20181209,20191214
001288,0,0,0,0,0,0,0,20181209,20191214
001289,0,0,0,0,0,0,0,20181209,20191214
001290,0,0,0,0,0,0,0,20181209,20191214
001294,0,0,0,0,0,0,0,20181209,20191214
001295,0,0,0,0,0,0,0,20181209,20191214
001299,0,0,0,0,0,0,0,20181209,20191214
001300,0,0,0,0,0,0,0,20181209,20191214
001305,0,0,0,0,0,0,0,20181209,20191214
001307,0,0,0,0,0,0,0,20181209,20191214
001308,0,0,0,0,0,0,0,20181209,20191214
001309,0,0,0,0,0,0,0,20181209,20191214
001310,0,0,0,0,0,0,0,20181209,20191214
001313,0,0,0,0,0,0,0,20181209,20191214
001314,0,0,0,0,0,0,0,20181209,20191214
001315,0,0,0,0,0,0,0,20181209,20191214
001316,0,0,0,0,0,0,0,20181209,20191214
001317,0,0,0,0,0,0,0,20181209,20191214
001318,0,0,0,0,0,0,0,20181209,20191214
001319,0,0,0,0,0,0,0,20181209,20191214
001320,0,0,0,0,0,0,0,20181209,20191214
001321,0,0,0,0,0,0,0,20181209,20191214
001322,0,0,0,0,0,0,0,20181209,20191214
001324,0,0,0,0,0,0,0,20181209,20191214
001325,0,0,0,0,0,0,0,20181209,20191214
001327,0,0,0,0,0,0,0,20181209,20191214
001328,0,0,0,0,0,0,0,20181209,20191214
001329,0,0,0,0,0,0,0,20181209,20191214
001330,0,0,0,0,0,0,0,20181209,20191214
001331,0,0,0,0,0,0,0,20181209,20191214
001332,0,0,0,0,0,0,0,20181209,20191214
001336,0,0,0,0,0,0,0,20181209,20191214
001337,0,0,0,0,0,0,0,20181209,20191214
001338,0,0,0,0,0,0,0,20181209,20191214
001339,0,0,0,0,0,0,0,20181209,20191214
001342,0,0,0,0,0,0,0,20181209,20191214
001344,0,0,0,0,0,0,0,20181209,20191214
001351,0,0,0,0,0,0,0,20181209,20191214
001355,0,0,0,0,0,0,0,20181209,20191214
001356,0,0,0,0,0,0,0,20181209,20191214
001357,0,0,0,0,0,0,0,20181209,20191214
001358,0,0,0,0,0,0,0,20181209,20191214
001359,0,0,0,0,0,0,0,20181209,20191214
001362,0,0,0,0,0,0,0,20181209,20191214
001363,0,0,0,0,0,0,0,20181209,20191214
001364,0,0,0,0,0,0,0,20181209,20191214
001365,0,0,0,0,0,0,0,20181209,20191214
001366,0,0,0,0,0,0,0,20181209,20191214
001369,0,0,0,0,0,0,0,20181209,20191214
001372,0,0,0,0,0,0,0,20181209,20191214
001373,0,0,0,0,0,0,0,20181209,20191214
001374,0,0,0,0,0,0,0,20181209,20191214
001379,0,0,0,0,0,0,0,20181209,20191214
001380,0,0,0,0,0,0,0,20181209,20191214
001381,0,0,0,0,0,0,0,20181209,20191214
001383,0,0,0,0,0,0,0,20181209,20191214
001386,0,0,0,0,0,0,0,20181209,20191214
001387,0,0,0,0,0,0,0,20181209,20191214
001391,0,0,0,0,0,0,0,20181209,20191214
001394,0,0,0,0,0,0,0,20181209,20191214
001395,0,0,0,0,0,0,0,20181209,20191214
001396,0,0,0,0,0,0,0,20181209,20191214
001397,0,0,0,0,0,0,0,20181209,20191214
001398,0,0,0,0,0,0,0,20181209,20191214
001399,0,0,0,0,0,0,0,20181209,20191214
001400,0,0,0,0,0,0,0,20181209,20191214
001403,0,0,0,0,0,0,0,20181209,20191214
001404,0,0,0,0,0,0,0,20181209,20191214
001405,0,0,0,0,0,0,0,20181209,20191214
001406,0,0,0,0,0,0,0,20181209,20191214
001408,0,0,0,0,0,0,0,20181209,20191214
001409,0,0,0,0,0,0,0,20181209,20191214
001410,0,0,0,0,0,0,0,20181209,20191214
001411,0,0,0,0,0,0,0,20181209,20191214
001412,0,0,0,0,0,0,0,20181209,20191214
001415,0,0,0,0,0,0,0,20181209,20191214
001416,0,0,0,0,0,0,0,20181209,20191214
001417,0,0,0,0,0,0,0,20181209,20191214
001418,0,0,0,0,0,0,0,20181209,20191214
001419,0,0,0,0,0,0,0,20181209,20191214
001420,0,0,0,0,0,0,0,20181209,20191214
001421,0,0,0,0,0,0,0,20181209,20191214
001422,0,0,0,0,0,0,0,20181209,20191214
001423,0,0,0,0,0,0,0,20181209,20191214
001424,0,0,0,0,0,0,0,20181209,20191214
001425,0,0,0,0,0,0,0,20181209,20191214
001426,0,0,0,0,0,0,0,20181209,20191214
001427,0,0,0,0,0,0,0,20181209,20191214
001428,0,0,0,0,0,0,0,20181209,20191214
001429,0,0,0,0,0,0,0,20181209,20191214
001430,0,0,0,0,0,0,0,20181209,20191214
001431,0,0,0,0,0,0,0,20181209,20191214
001432,0,0,0,0,0,0,0,20181209,20191214
001433,0,0,0,0,0,0,0,20181209,20191214
001434,0,0,0,0,0,0,0,20181209,20191214
001435,0,0,0,0,0,0,0,20181209,20191214
001436,0,0,0,0,0,0,0,20181209,20191214
001437,0,0,0,0,0,0,0,20181209,20191214
001438,0,0,0,0,0,0,0,20181209,20191214
001439,0,0,0,0,0,0,0,20181209,20191214
001443,0,0,0,0,0,0,0,20181209,20191214
001444,0,0,0,0,0,0,0,20181209,20191214
001445,0,0,0,0,0,0,0,20181209,20191214
001446,0,0,0,0,0,0,0,20181209,20191214
001447,0,0,0,0,0,0,0,20181209,20191214
001448,0,0,0,0,0,0,0,20181209,20191214
001449,0,0,0,0,0,0,0,20181209,20191214
001450,0,0,0,0,0,0,0,20181209,20191214
001451,0,0,0,0,0,0,0,20181209,20191214
001453,0,0,0,0,0,0,0,20181209,20191214
001454,0,0,0,0,0,0,0,20181209,20191214
001455,0,0,0,0,0,0,0,20181209,20191214
001456,0,0,0,0,0,0,0,20181209,20191214
001457,0,0,0,0,0,0,0,20181209,20191214
001458,0,0,0,0,0,0,0,20181209,20191214
001459,0,0,0,0,0,0,0,20181209,20191214
001460,0,0,0,0,0,0,0,20181209,20191214
001461,0,0,0,0,0,0,0,20181209,20191214
001462,0,0,0,0,0,0,0,20181209,20191214
001463,0,0,0,0,0,0,0,20181209,20191214
001464,0,0,0,0,0,0,0,20181209,20191214
001465,0,0,0,0,0,0,0,20181209,20191214
001466,0,0,0,0,0,0,0,20181209,20191214
001467,0,0,0,0,0,0,0,20181209,20191214
001468,0,0,0,0,0,0,0,20181209,20191214
001469,0,0,0,0,0,0,0,20181209,20191214
001470,0,0,0,0,0,0,0,20181209,20191214
001471,0,0,0,0,0,0,0,20181209,20191214
001472,0,0,0,0,0,0,0,20181209,20191214
001473,0,0,0,0,0,0,0,20181209,20191214
001474,0,0,0,0,0,0,0,20181209,20191214
001475,0,0,0,0,0,0,0,20181209,20191214
001476,0,0,0,0,0,0,0,20181209,20191214
001477,0,0,0,0,0,0,0,20181209,20191214
001478,0,0,0,0,0,0,0,20181209,20191214
001479,0,0,0,0,0,0,0,20181209,20191214
001480,0,0,0,0,0,0,0,20181209,20191214
001481,0,0,0,0,0,0,0,20181209,20191214
001482,0,0,0,0,0,0,0,20181209,20191214
001483,0,0,0,0,0,0,0,20181209,20191214
001484,0,0,0,0,0,0,0,20181209,20191214
001485,0,0,0,0,0,0,0,20181209,20191214
001488,0,0,0,0,0,0,0,20181209,20191214
001489,0,0,0,0,0,0,0,20181209,20191214
001491,0,0,0,0,0,0,0,20181209,20191214
001494,0,0,0,0,0,0,0,20181209,20191214
001495,0,0,0,0,0,0,0,20181209,20191214
001498,0,0,0,0,0,0,0,20181209,20191214
